Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
3881	40424	0.8396875	40424	0.8396875	0.052	-05:00	916.58	2081.86	5908.81	-2.24	0.84	20140905t010909_891500z
3882	40424	0.840578704	40424	0.840578704	0.211	-05:00	909.79	2141.86	5948.37	-2.28	1.37	20140905t011026_025000z
3883	40424	0.841678241	40424	0.841678241	0.825	-05:00	1241.26	1536.6	5896.76	-2.05	1.71	20140905t011201_644500z
3884	40424	0.841724537	40424	0.841724537	0.91	-05:00	1483.22	785.32	5859.56	-2.19	0.85	20140905t011205_835750z
3885	40424	0.842060185	40424	0.842060185	0.252	-05:00	827.78	2021.86	5909.83	-2.12	2.74	20140905t011234_929750z
3886	40424	0.84462963	40424	0.84462963	0.318	-05:00	1487.46	670.92	5769.88	-2.21	1.48	20140905t011616_204750z
3887	40424	0.844710648	40424	0.844710648	0.298	-05:00	797.78	2171.86	5878.07	-2.29	1.71	20140905t011623_957500z
3888	40424	0.84494213	40424	0.84494213	0.259	-05:00	1102.95	2231.86	5851.28	-2.49	1.99	20140905t011643_059750z
3889	40424	0.845497685	40424	0.845497685	0.494	-05:00	917.78	2035.9	5917.58	-2.21	1.02	20140905t011731_147500z
3890	40424	0.845509259	40424	0.845509259	0.678	-05:00	864.67	1516.46	5622.79	-2.21	0.72	20140905t011732_521500z
3891	40424	0.845613426	40424	0.845613426	0.56	-05:00	484.61	1841.86	5866.2	-2.06	1.53	20140905t011741_444000z
3892	40424	0.845740741	40424	0.845740741	0.993	-05:00	577.57	1893.43	5829.74	-2.17	1.28	20140905t011752_837250z
3893	40424	0.845775463	40424	0.845775463	0.547	-05:00	1217.53	2141.86	5885.87	-2.53	1.83	20140905t011755_336250z
3894	40424	0.846157407	40424	0.846157407	0.913	-05:00	-196.1	2199.5	5657.29	-2.01	1.24	20140905t011828_817000z
3895	40424	0.846435185	40424	0.846435185	0.314	-05:00	613.74	1839.6	5852.81	-2.22	1.44	20140905t011852_201500z
3896	40424	0.846493056	40424	0.846493056	0.601	-05:00	1142.41	2231.86	5869.05	-2.31	1.08	20140905t011857_399500z
3897	40424	0.84650463	40424	0.84650463	0.524	-05:00	519.56	1871.86	5908.76	-2.29	1.24	20140905t011858_385000z
3898	40424	0.846770833	40424	0.846770833	0.119	-05:00	973.63	2141.86	5854.3	-2.48	2.35	20140905t011921_928000z
3899	40424	0.846805556	40424	0.846805556	0.522	-05:00	266.95	1969.69	5848.37	-2.12	2.03	20140905t011924_406000z
3900	40424	0.846805556	40424	0.846805556	0.74	-05:00	556.44	1690.37	5854.62	-2.08	1	20140905t011924_612000z
3901	40424	0.847418981	40424	0.847418981	0.482	-05:00	662.39	2268.02	5898.12	-2.45	1.23	20140905t012017_443000z
3902	40424	0.847592593	40424	0.847592593	0.895	-05:00	470.38	1784.38	5822.85	-2.19	0.78	20140905t012032_792500z
3903	40424	0.848171296	40424	0.848171296	0.557	-05:00	1063.08	1749.16	5795.09	-2.19	2.05	20140905t012122_375250z
3904	40424	0.848865741	40424	0.848865741	0.618	-05:00	1143.99	2291.86	5875.2	-2.31	1.67	20140905t012222_395750z
3905	40424	0.8490625	40424	0.8490625	0.434	-05:00	42.44	1927.66	5788.27	-2.19	0.94	20140905t012239_330000z
3906	40424	0.849467593	40424	0.849467593	0.512	-05:00	1304.06	2349.26	5713.92	-2.54	2.01	20140905t012314_307750z
3907	40424	0.849988426	40424	0.849988426	0.494	-05:00	1054.43	2051.86	5847.65	-2.67	1.8	20140905t012359_321750z
3908	40424	0.850231481	40424	0.850231481	0.94	-05:00	824.32	2102.97	5966.94	-2.49	1.53	20140905t012420_769500z
3909	40424	0.85025463	40424	0.85025463	0.482	-05:00	40.66	1868.09	5732.9	-2.39	2.19	20140905t012422_399250z
3910	40424	0.85150463	40424	0.85150463	0.986	-05:00	323.11	1846.6	5792.58	-2.38	1.79	20140905t012610_871250z
3911	40424	0.8521875	40424	0.8521875	0.746	-05:00	291.96	1966.05	5703.09	-2.32	1.68	20140905t012709_628750z
3912	40424	0.853773148	40424	0.853773148	0.705	-05:00	301.44	2021.86	5987.49	-2.37	0.75	20140905t012926_605250z
3913	40424	0.853935185	40424	0.853935185	0.872	-05:00	-252.22	1751.86	5945.25	-2.31	1.68	20140905t012940_773500z
3914	40424	0.855208333	40424	0.855208333	0.443	-05:00	1135.17	2441.86	5771.92	-2.09	3.44	20140905t013130_216000z
3915	40424	0.855706019	40424	0.855706019	0.808	-05:00	701.32	2105.26	5652.29	-2.23	2.29	20140905t013213_636750z
3916	40424	0.857094907	40424	0.857094907	0.335	-05:00	830.36	2101.44	5923.3	-2.24	1.25	20140905t013413_167500z
3917	40424	0.860914352	40424	0.860914352	0.238	-05:00	257.78	1931.86	5960.12	-2.25	1.13	20140905t013943_092750z
3918	40424	0.860925926	40424	0.860925926	0.885	-05:00	350.4	2054.77	5892.78	-2.47	1.03	20140905t013944_795000z
3919	40424	0.861608796	40424	0.861608796	0.15	-05:00	408.09	1841.82	5834.21	-2.44	1.1	20140905t014043_054750z
3920	40424	0.998333333	40424	0.998333333	0.712	-05:00	43.54	1664.11	5855.22	-2.02	1.46	20140905t045736_602500z
3921	40425	0.003020833	40425	0.003020833	0.14	-05:00	-42.22	1378.88	5863.28	-2.69	1.77	20140905t050421_948000z
3922	40425	0.007013889	40425	0.007013889	0.342	-05:00	872.61	2051.84	5875.09	-2.36	1.25	20140905t051006_180000z
3923	40425	0.014351852	40425	0.014351852	0.045	-05:00	284.65	2081.34	5825.44	-2.15	1.52	20140905t052040_936000z
3924	40425	0.014722222	40425	0.014722222	0.5	-05:00	-27.01	1841.87	5942.54	-2.19	1.14	20140905t052112_412250z
3925	40425	0.017939815	40425	0.017939815	0.422	-05:00	107.78	1451.86	5991.12	-2.38	1.97	20140905t052550_215500z
3926	40425	0.018715278	40425	0.018715278	0.57	-05:00	-275.18	1544.25	5896.04	-2.46	1.48	20140905t052657_399000z
3927	40425	0.02	40425	0.02	0.345	-05:00	377.77	2051.86	5973.88	-2.19	1.78	20140905t052848_202500z
3928	40425	0.020219907	40425	0.020219907	0.267	-05:00	863.99	2291.91	5910.86	-2.43	1.32	20140905t052907_057250z
3929	40425	0.021053241	40425	0.021053241	0.713	-05:00	227.46	1389.17	5916.08	-2.39	1.02	20140905t053019_659250z
3930	40425	0.021516204	40425	0.021516204	0.885	-05:00	608.86	2171.82	5920.94	-2.38	0.62	20140905t053059_727000z
3931	40425	0.021805556	40425	0.021805556	0.786	-05:00	568.62	2051.86	6129	-2.81	1.21	20140905t053124_534750z
3932	40425	0.022002315	40425	0.022002315	0.511	-05:00	505.82	2042.21	5933.53	-2.2	2	20140905t053141_329250z
3933	40425	0.0253125	40425	0.0253125	0.69	-05:00	107.75	4676.86	5829	-1.64	3.8	20140905t053627_615250z
3934	40425	0.026145833	40425	0.026145833	0.9	-05:00	1041.31	2143.9	5860.6	-2.51	1.66	20140905t053739_708750z
3935	40425	0.026388889	40425	0.026388889	0.478	-05:00	527.86	1974.47	5905.76	-2.12	1.58	20140905t053800_365750z
3936	40425	0.026747685	40425	0.026747685	0.411	-05:00	959.13	2111.84	5873.21	-2.51	1.61	20140905t053831_227250z
3937	40425	0.026863426	40425	0.026863426	0.452	-05:00	1321.07	2392.15	5719.58	-2.54	2.32	20140905t053841_221000z
3938	40425	0.027685185	40425	0.027685185	0.635	-05:00	701.65	2291.84	5880.45	-2.46	0.66	20140905t053952_470500z
3939	40425	0.028472222	40425	0.028472222	0.042	-05:00	819.42	1969.96	5913.82	-2.13	1.58	20140905t054100_832250z
3940	40425	0.037638889	40425	0.037638889	0.01	-05:00	935.69	2076.24	5910.85	-2.48	1.06	20140905t055412_695250z
3941	40425	0.037719907	40425	0.037719907	0.595	-05:00	527.05	1451.05	5851.33	-2.15	1.67	20140905t055419_455000z
3942	40425	0.038425926	40425	0.038425926	0.204	-05:00	672.54	1966.79	5914.52	-2.29	0.68	20140905t055520_942250z
3943	40425	0.039976852	40425	0.039976852	0.943	-05:00	947.13	1991.81	5916.89	-2.33	0.77	20140905t055734_778750z
3944	40425	0.040208333	40425	0.040208333	0.838	-05:00	715.38	2038.26	5922.26	-2.28	1.67	20140905t055754_680750z
3945	40425	0.041053241	40425	0.041053241	0.813	-05:00	707.96	1661.9	5818.17	-2.28	1.65	20140905t055907_626250z
3946	40425	0.041446759	40425	0.041446759	0.435	-05:00	377.61	1811.85	5890.76	-2.17	1.03	20140905t055941_337000z
3947	40425	0.041666667	40425	0.041666667	0.487	-05:00	-222.22	1470.22	5745.77	-2.89	2.11	20140905t060000_353500z
3948	40425	0.042118056	40425	0.042118056	0.746	-05:00	571.71	1330.33	5906.99	-2.31	2.35	20140905t060039_541750z
3949	40425	0.042326389	40425	0.042326389	0.809	-05:00	737.04	1268.14	6208.09	-1.54	2.98	20140905t060057_602500z
3950	40425	0.043101852	40425	0.043101852	0.758	-05:00	851.03	1995.55	5917.25	-2.41	0.58	20140905t060204_611250z
3951	40425	0.04505787	40425	0.04505787	0.599	-05:00	677.69	2111.83	5868.98	-2.19	1.42	20140905t060453_434750z
3952	40425	0.046053241	40425	0.046053241	0.809	-05:00	784.35	2104.31	5905.02	-2.29	0.8	20140905t060619_566750z
3953	40425	0.05099537	40425	0.05099537	0.607	-05:00	712.53	2015.8	5919.96	-2.16	1.69	20140905t061326_439500z
3954	40425	0.051111111	40425	0.051111111	0.703	-05:00	917.58	2021.79	5895.77	-2.35	3.27	20140905t061336_497750z
3955	40425	0.05125	40425	0.05125	0.195	-05:00	1382.72	2396.83	5815.33	-2.32	2.11	20140905t061348_913250z
3956	40425	0.059722222	40425	0.059722222	0.215	-05:00	584.43	1238.73	5852.61	-2.17	1.2	20140905t062600_056750z
3957	40425	0.064606481	40425	0.064606481	0.079	-05:00	501.51	1424.18	5831.47	-2.22	1.88	20140905t063302_921500z
3958	40425	0.0646875	40425	0.0646875	0.574	-05:00	257.78	1674.16	5559	-2.73	2.07	20140905t063309_430500z
3959	40425	0.065868056	40425	0.065868056	0.409	-05:00	684.51	1366.27	5828.03	-2.19	1.22	20140905t063451_247250z
3960	40425	0.068981481	40425	0.068981481	0.669	-05:00	361.9	4271.86	5713.04	-3.33	2.66	20140905t063920_449500z
3961	40425	0.07087963	40425	0.07087963	0.072	-05:00	680.87	1304.76	5822.88	-2.18	1.49	20140905t064204_891500z
3962	40425	0.071655093	40425	0.071655093	0.499	-05:00	-601.05	1706.16	5923.52	-2.57	2.96	20140905t064311_371000z
3963	40425	0.073009259	40425	0.073009259	0.978	-05:00	735.06	2016.11	5916.01	-2.13	3.08	20140905t064508_772500z
3964	40425	0.073275463	40425	0.073275463	0.728	-05:00	605.58	2111.86	5924.9	-2.92	1.25	20140905t064531_548750z
3965	40425	0.074768519	40425	0.074768519	0.793	-05:00	1240.22	2201.77	5889.91	-2.65	2.56	20140905t064740_576000z
3966	40425	0.085011574	40425	0.085011574	0.701	-05:00	744.33	1396.03	5895.79	-2.75	0.63	20140905t070225_545500z
3967	40425	0.085752315	40425	0.085752315	0.965	-05:00	615.03	1784.03	5993.49	-1.81	2.12	20140905t070329_767000z
3968	40425	0.08599537	40425	0.08599537	0.638	-05:00	1187.78	2201.86	5909.17	-3.04	4.1	20140905t070350_401500z
3969	40425	0.0875	40425	0.0875	0.89	-05:00	107.78	1526.45	5744.57	-2.88	1.42	20140905t070600_739250z
3970	40425	0.093275463	40425	0.093275463	0.445	-05:00	1233.77	2201.88	5894.16	-2.53	2.92	20140905t071419_226750z
3971	40425	0.098587963	40425	0.098587963	0.056	-05:00	1067.92	2111.93	5904.81	-2.5	1.46	20140905t072158_800750z
3972	40425	0.099664352	40425	0.099664352	0.443	-05:00	1225.72	2230.67	5861.03	-2.67	1.06	20140905t072331_411000z
3973	40425	0.100104167	40425	0.100104167	0.818	-05:00	-654.25	1714.33	5913.65	-2.57	1.22	20140905t072409_680750z
3974	40425	0.100543981	40425	0.100543981	0.666	-05:00	-131.98	1480.64	5805.4	-2.03	0.99	20140905t072447_527250z
3975	40425	0.103032407	40425	0.103032407	0.069	-05:00	1223.94	2226.14	5892.77	-2.82	3.77	20140905t072822_833000z
3976	40425	0.103148148	40425	0.103148148	0.005	-05:00	1223.34	2200.34	5889.01	-2.33	4.2	20140905t072832_776000z
3977	40425	0.104016204	40425	0.104016204	0.197	-05:00	1182.72	2201.96	5906.97	-2.29	3.35	20140905t072947_967750z
3978	40425	0.104212963	40425	0.104212963	0.688	-05:00	-440.53	1534.87	5858.98	-2.11	2.19	20140905t073004_526750z
3979	40425	0.104375	40425	0.104375	0.642	-05:00	1408.39	2371.01	5836.03	-2.63	3.61	20140905t073018_405000z
3980	40425	0.10568287	40425	0.10568287	0.773	-05:00	501	1424.08	5920.05	-2.45	1.82	20140905t073211_614750z
3981	40425	0.105833333	40425	0.105833333	0.154	-05:00	-192.22	1613.52	5713.19	-2.91	1.93	20140905t073224_037750z
3982	40425	0.11712963	40425	0.11712963	0.527	-05:00	1217.7	2051.83	5886.48	-2.4	0.88	20140905t074840_360000z
3983	40425	0.118611111	40425	0.118611111	0.666	-05:00	1444.26	2335.39	5864.29	-3.54	1.41	20140905t075048_448250z
3984	40425	0.119247685	40425	0.119247685	0.705	-05:00	-644.29	1518.33	5701.85	-2.84	2.27	20140905t075143_581250z
3985	40425	0.167615741	40425	0.167615741	0.85	-05:00	1457.95	2201.97	5873.28	-2.88	1.36	20140905t090122_635500z
3986	40425	0.167986111	40425	0.167986111	0.732	-05:00	1335.74	2171.85	5734.51	-2.9	1.84	20140905t090154_517250z
3987	40425	0.170613426	40425	0.170613426	0.66	-05:00	1450.48	2110.96	5889.62	-2.12	2.26	20140905t090541_455750z
3988	40425	0.172592593	40425	0.172592593	0.202	-05:00	-212.89	1163.92	5786.88	-2.04	3.42	20140905t090832_008500z
3989	40425	0.173981481	40425	0.173981481	0.582	-05:00	-222.3	1083.84	5780.96	-2.2	1.48	20140905t091032_423250z
3990	40425	0.174756944	40425	0.174756944	0.531	-05:00	1412.94	2141.96	5846.82	-2.62	2.88	20140905t091139_298000z
3991	40425	0.174884259	40425	0.174884259	0.109	-05:00	-437.13	941.88	5639.06	-2.41	1.12	20140905t091150_965500z
3992	40425	0.176284722	40425	0.176284722	0.687	-05:00	34.28	999.19	5785.43	-2.99	1.47	20140905t091351_445750z
3993	40425	0.178738426	40425	0.178738426	0.588	-05:00	227.7	962.78	5702.75	-2.06	1.46	20140905t091723_378500z
3994	40425	0.181006944	40425	0.181006944	0.897	-05:00	225.51	912.87	5743.6	-2.98	0.84	20140905t092039_727750z
3995	40425	0.181423611	40425	0.181423611	0.938	-05:00	309.16	557.2	5691.04	-2.3	1.66	20140905t092115_738750z
3996	40425	0.181655093	40425	0.181655093	0.964	-05:00	137.55	1022.54	5683.6	-2.15	2.44	20140905t092135_761750z
3997	40425	0.182407407	40425	0.182407407	0.861	-05:00	385.09	589.83	5655.72	-2.88	3.45	20140905t092240_646500z
3998	40425	0.184409722	40425	0.184409722	0.993	-05:00	570.34	491.85	5611.58	-2.19	2.18	20140905t092533_812000z
3999	40425	0.185543981	40425	0.185543981	0.275	-05:00	197.55	998.92	5717.21	-2.24	2.1	20140905t092711_099250z
4000	40425	0.185960648	40425	0.185960648	0.57	-05:00	167.91	701.86	5735.29	-2.42	2.13	20140905t092747_339000z
4001	40425	0.187384259	40425	0.187384259	0.262	-05:00	108.03	977.8	5754.99	-3	1.84	20140905t092950_080500z
4002	40425	0.188043981	40425	0.188043981	0.855	-05:00	167.91	701.86	5736.95	-2.95	3.24	20140905t093047_609750z
4003	40425	0.188576389	40425	0.188576389	0.811	-05:00	317.84	701.86	5554.41	-3.04	1.91	20140905t093133_593500z
4004	40425	0.190578704	40425	0.190578704	0.828	-05:00	317.99	881.88	5674.67	-2.43	1.06	20140905t093426_633250z
4005	40425	0.191921296	40425	0.191921296	0.155	-05:00	317.99	881.88	5743.66	-2.47	0.71	20140905t093622_946750z
4006	40425	0.19275463	40425	0.19275463	0.835	-05:00	344.47	641.84	5678.85	-2.17	3.01	20140905t093734_604500z
4007	40425	0.194224537	40425	0.194224537	0.175	-05:00	-259.12	825.61	5846.95	-3.01	0.87	20140905t093941_996500z
4008	40425	0.194710648	40425	0.194710648	0.42	-05:00	386.6	572.93	5626.09	-2.89	3.1	20140905t094023_198750z
4009	40425	0.196782407	40425	0.196782407	0.481	-05:00	257.64	969.58	5719.35	-2.3	0.79	20140905t094322_302000z
4010	40425	0.1984375	40425	0.1984375	0.413	-05:00	366.74	490.54	5760.49	-2.96	1.24	20140905t094545_013000z
4011	40425	0.200775463	40425	0.200775463	0.635	-05:00	407.48	910.55	5619	-2.79	1.58	20140905t094907_459250z
4012	40425	0.20150463	40425	0.20150463	0.031	-05:00	351.73	508.36	5708.92	-2.46	2.94	20140905t095010_806250z
4013	40425	0.201967593	40425	0.201967593	0.789	-05:00	367.66	840.12	5715.87	-2.42	2.04	20140905t095050_572250z
4014	40425	0.202986111	40425	0.202986111	0.267	-05:00	313.54	868.13	5782.99	-2.86	1.78	20140905t095218_056000z
4015	40425	0.203726852	40425	0.203726852	0.723	-05:00	167.88	939.75	5815.43	-2.22	3.15	20140905t095322_507250z
4016	40425	0.203935185	40425	0.203935185	0.187	-05:00	246.72	553.16	5835.9	-2.22	2.16	20140905t095340_951250z
4017	40425	0.204409722	40425	0.204409722	0.746	-05:00	323.38	581.85	5845.81	-3.2	2.05	20140905t095421_518750z
4018	40425	0.204710648	40425	0.204710648	0.62	-05:00	456.49	796.79	5711.55	-2.86	2.56	20140905t095447_419250z
4019	40425	0.20494213	40425	0.20494213	0.876	-05:00	378.04	821.88	5784.38	-2.84	2.29	20140905t095507_677750z
4020	40425	0.204988426	40425	0.204988426	0.079	-05:00	287.68	851.87	5784.46	-2.88	1.24	20140905t095511_887250z
4021	40425	0.205185185	40425	0.205185185	0.847	-05:00	317.84	907.34	5735.73	-2.88	1.69	20140905t095528_646500z
4022	40425	0.205462963	40425	0.205462963	0.755	-05:00	353.06	550.93	5761.3	-2.51	1.32	20140905t095552_555250z
4023	40425	0.205590278	40425	0.205590278	0.606	-05:00	287.95	901.28	5801.17	-2.92	2.38	20140905t095603_423000z
4024	40425	0.206655093	40425	0.206655093	0.769	-05:00	438.14	551.88	5707.43	-2.91	1.86	20140905t095735_557250z
4025	40425	0.207534722	40425	0.207534722	0.315	-05:00	-372.27	1901.87	5949	-2.75	1.39	20140905t095851_054500z
4026	40425	0.207650463	40425	0.207650463	0.71	-05:00	406	791.88	5687.28	-2.29	1.92	20140905t095901_511500z
4027	40425	0.208761574	40425	0.208761574	0.645	-05:00	398.21	899.94	5665.32	-2.91	1.47	20140905t100037_446500z
4028	40425	0.208842593	40425	0.208842593	0.778	-05:00	317.5	903.94	5799.95	-3	1.73	20140905t100044_601750z
4029	40425	0.208854167	40425	0.208854167	0.08	-05:00	-98.84	863.55	5759.04	-2.89	1.88	20140905t100045_635500z
4030	40425	0.210532407	40425	0.210532407	0.604	-05:00	-172.82	865.35	5806.01	-2.89	1.85	20140905t100310_427250z
4031	40425	0.210740741	40425	0.210740741	0.552	-05:00	417.93	679.47	5769.26	-2.92	0.93	20140905t100328_342000z
4032	40425	0.210810185	40425	0.210810185	0.904	-05:00	258	791.88	5759.27	-2.58	1.12	20140905t100334_726250z
4033	40425	0.211041667	40425	0.211041667	0.445	-05:00	-132.22	1295.95	5788.64	-2.88	1.04	20140905t100354_307750z
4034	40425	0.211134259	40425	0.211134259	0.447	-05:00	-198.42	731.86	5634.33	-2.98	2.37	20140905t100402_259000z
4035	40425	0.211539352	40425	0.211539352	0.153	-05:00	560.71	491.84	5665.99	-2.39	1.59	20140905t100437_952750z
4036	40425	0.214224537	40425	0.214224537	0.825	-05:00	491.29	357.41	5655.34	-2.58	0.21	20140905t100829_633250z
4037	40425	0.216712963	40425	0.216712963	0.534	-05:00	482.34	611.83	5849.34	-2.9	1.74	20140905t101204_287500z
4038	40425	0.216736111	40425	0.216736111	0.629	-05:00	347.53	821.84	5679	-2.29	0.98	20140905t101206_444250z
4039	40425	0.217951389	40425	0.217951389	0.383	-05:00	167.78	1903.8	5938.56	-2.52	2.68	20140905t101351_070750z
4040	40425	0.218101852	40425	0.218101852	0.515	-05:00	107.78	1003.72	5707.85	-2.55	2.5	20140905t101404_153750z
4041	40425	0.218263889	40425	0.218263889	0.076	-05:00	-188.3	1453.08	5647.09	-2.87	1.28	20140905t101418_742500z
4042	40425	0.218506944	40425	0.218506944	0.608	-05:00	398.96	611.85	5559	-2.85	0.96	20140905t101439_380250z
4043	40425	0.218969907	40425	0.218969907	0.376	-05:00	410.03	732.6	5764.33	-2.55	0.76	20140905t101519_165250z
4044	40425	0.22005787	40425	0.22005787	0.515	-05:00	559.05	467.84	5604.36	-2.41	2.94	20140905t101653_323750z
4045	40425	0.220162037	40425	0.220162037	0.72	-05:00	348.69	546.87	5861.1	-2.97	1.74	20140905t101702_523250z
4046	40425	0.220173611	40425	0.220173611	0.409	-05:00	421.31	747.25	5773.48	-2.95	2.06	20140905t101703_209250z
4047	40425	0.220601852	40425	0.220601852	0.274	-05:00	218.76	915.21	5796.18	-2.88	2.18	20140905t101740_997500z
4048	40425	0.220740741	40425	0.220740741	0.383	-05:00	400.48	552.66	5675.35	-2.53	0.94	20140905t101752_174500z
4049	40425	0.221145833	40425	0.221145833	0.737	-05:00	257.77	938.38	5749.27	-2.98	1.86	20140905t101827_550250z
4050	40425	0.221261574	40425	0.221261574	0.182	-05:00	287.48	872.79	5791.09	-2.96	0.97	20140905t101837_974250z
4051	40425	0.221261574	40425	0.221261574	0.88	-05:00	225.09	885.67	5774.8	-2.5	1.72	20140905t101837_664000z
4052	40425	0.221493056	40425	0.221493056	0.299	-05:00	377.7	791.86	5701.41	-2.31	2.27	20140905t101857_081500z
4053	40425	0.222361111	40425	0.222361111	0.113	-05:00	247.42	971.48	5757.53	-2.9	1.79	20140905t102012_907500z
4054	40425	0.222627315	40425	0.222627315	0.233	-05:00	287.79	903.54	5711.86	-2.94	1.81	20140905t102035_050250z
4055	40425	0.222916667	40425	0.222916667	0.54	-05:00	333.21	611.86	5778.83	-2.9	2.21	20140905t102100_313500z
4056	40425	0.223252315	40425	0.223252315	0.13	-05:00	257.47	821.85	5822.7	-2.59	1.76	20140905t102129_924750z
4057	40425	0.223645833	40425	0.223645833	0.412	-05:00	-311.38	622.3	5572.58	-2.95	2.05	20140905t102203_208750z
4058	40425	0.223657407	40425	0.223657407	0.263	-05:00	215.87	912.15	5726.34	-2.86	1.62	20140905t102204_048750z
4059	40425	0.223900463	40425	0.223900463	0.101	-05:00	-79.08	710.72	5669.06	-3.05	1.02	20140905t102225_876750z
4060	40425	0.223981481	40425	0.223981481	0.872	-05:00	198.01	821.87	5795.03	-2.99	0.9	20140905t102232_687750z
4061	40425	0.224131944	40425	0.224131944	0.732	-05:00	487.54	1682.3	5857.35	-2.66	2.79	20140905t102245_557500z
4062	40425	0.2246875	40425	0.2246875	0.096	-05:00	227.73	821.86	5819.18	-2.98	2	20140905t102333_885500z
4063	40425	0.224895833	40425	0.224895833	0.195	-05:00	407.93	701.88	5790.5	-2.95	2.26	20140905t102351_996250z
4064	40425	0.226226852	40425	0.226226852	0.02	-05:00	16.4	1151.65	5678.33	-2.82	2.98	20140905t102546_820500z
4065	40425	0.22693287	40425	0.22693287	0.919	-05:00	137.52	581.86	5859.18	-3	2.94	20140905t102647_679250z
4066	40425	0.227372685	40425	0.227372685	0.802	-05:00	297.37	858.44	5775.82	-2.83	2.11	20140905t102725_589750z
4067	40425	0.227789352	40425	0.227789352	0.84	-05:00	374.26	850.22	5738.09	-2.94	1.44	20140905t102801_637250z
4068	40425	0.227962963	40425	0.227962963	0.664	-05:00	343.47	869.79	5564.38	-2.8	0.87	20140905t102816_440750z
4069	40425	0.228113426	40425	0.228113426	0.338	-05:00	-40.77	1151.63	5952.38	-2.71	0.39	20140905t102829_270250z
4070	40425	0.228310185	40425	0.228310185	0.361	-05:00	197.59	903.01	5746.07	-2.22	2.3	20140905t102846_143500z
4071	40425	0.229467593	40425	0.229467593	0.891	-05:00	403.16	813.95	5803.84	-3.04	1.44	20140905t103026_706500z
4072	40425	0.23037037	40425	0.23037037	0.379	-05:00	377.82	581.86	5740.89	-2.74	0.8	20140905t103144_183250z
4073	40425	0.230486111	40425	0.230486111	0.064	-05:00	407.75	786.97	5784.82	-2.96	2.34	20140905t103154_880250z
4074	40425	0.230694444	40425	0.230694444	0.463	-05:00	197.94	779.24	5691.3	-2.92	3.53	20140905t103212_260500z
4075	40425	0.230775463	40425	0.230775463	0.228	-05:00	17.73	1539.12	5589	-2.29	0.89	20140905t103219_083000z
4076	40425	0.23099537	40425	0.23099537	0.04	-05:00	347.53	821.84	5831.29	-2.9	1.71	20140905t103238_840750z
4077	40425	0.231203704	40425	0.231203704	0.516	-05:00	443.05	543.44	5775.25	-2.79	0.69	20140905t103256_327250z
4078	40425	0.231273148	40425	0.231273148	0.417	-05:00	496.76	562.76	5507.14	-2.81	3.28	20140905t103302_220250z
4079	40425	0.233368056	40425	0.233368056	0.621	-05:00	407.74	761.85	5753.26	-2.68	1.82	20140905t103603_436500z
4080	40425	0.233912037	40425	0.233912037	0.476	-05:00	386.49	551.68	5748.42	-3.01	1.52	20140905t103650_286000z
4081	40425	0.234039352	40425	0.234039352	0.179	-05:00	433.17	791.03	5780.68	-2.98	2.31	20140905t103701_979250z
4082	40425	0.235243056	40425	0.235243056	0.277	-05:00	429.95	731.87	5757.78	-2.61	0.86	20140905t103845_076250z
4083	40425	0.235416667	40425	0.235416667	0.967	-05:00	603.62	401.85	5666.96	-2.48	1.45	20140905t103900_768000z
4084	40425	0.236018519	40425	0.236018519	0.197	-05:00	101.75	1238.38	5618.14	-2.86	1.01	20140905t103952_011000z
4085	40425	0.236446759	40425	0.236446759	0.183	-05:00	431.61	1687.66	5799.14	-2.86	1.8	20140905t104029_038000z
4086	40425	0.236597222	40425	0.236597222	0.785	-05:00	407.74	761.85	5779.81	-2.98	2.16	20140905t104042_489000z
4087	40425	0.237546296	40425	0.23755787	0	-05:00	500.89	1724.93	5817.96	-2.9	2.09	20140905t104204_854000z
4088	40425	0.238159722	40425	0.238159722	0.588	-05:00	452.17	866.82	5684.41	-2.86	2.11	20140905t104257_401000z
4089	40425	0.238229167	40425	0.238229167	0.686	-05:00	377.72	851.86	5765.1	-3.12	2	20140905t104303_492500z
4090	40425	0.238344907	40425	0.238344907	0.5	-05:00	544.53	653.73	5758.11	-2.96	1.33	20140905t104313_302000z
4091	40425	0.240266204	40425	0.240266204	0.005	-05:00	-402.19	1451.86	5759.98	-2.61	3.18	20140905t104559_819750z
4092	40425	0.241701389	40425	0.241701389	0.642	-05:00	433.01	481.75	5742.67	-3.08	2.15	20140905t104803_446000z
4093	40425	0.29150463	40425	0.29150463	0.487	-05:00	257.72	731.86	5816.95	-2.83	1.81	20140905t115946_290000z
4094	40425	0.293136574	40425	0.293136574	0.428	-05:00	167.78	955.29	5759.69	-2.85	2.65	20140905t120207_234000z
4095	40425	0.296956019	40425	0.296956019	0.747	-05:00	-175.24	551.86	5843.99	-2.69	0.61	20140905t120737_408000z
4096	40425	0.305138889	40425	0.305138889	0.364	-05:00	407.78	1301.86	5793.42	-2.47	0.98	20140905t121924_203250z
4097	40425	0.306875	40425	0.306875	0.092	-05:00	-154.98	877.21	5766.43	-2.61	1.83	20140905t122154_899500z
