Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
762	40408	0.578587963	40408	0.578587963	0.238	-05:00	1147.71	3304.47	5525.61	-2.73	1.4	20140819t185310_103000z
763	40408	0.579143519	40408	0.579143519	0.199	-05:00	928.12	3362.24	5863.23	-2.05	1.39	20140819t185358_036000z
764	40408	0.579189815	40408	0.579189815	0.839	-05:00	928.19	3313.73	5893.24	-2.59	1.14	20140819t185402_722000z
765	40408	0.582592593	40408	0.582592593	0.45	-05:00	511.54	3279.3	5818.76	-2.54	1.19	20140819t185856_305500z
766	40408	0.583553241	40408	0.583553241	0.011	-05:00	352.34	3043.68	5802.7	-2.19	0.83	20140819t190019_845250z
767	40408	0.586597222	40408	0.586597222	0.666	-05:00	1707.8	3211.11	5723.27	-2.65	1.58	20140819t190442_519500z
768	40408	0.587349537	40408	0.587349537	0.438	-05:00	847.51	3181.54	5866.83	-2.54	0.59	20140819t190547_357500z
769	40408	0.5878125	40408	0.5878125	0.778	-05:00	1127.85	3370.41	5709.49	-2.61	1.64	20140819t190627_675500z
770	40408	0.588946759	40408	0.588946759	0.136	-05:00	1107.78	3301.85	5716.03	-2.65	1.34	20140819t190805_991500z
771	40408	0.595648148	40408	0.595648148	0.105	-05:00	799.49	3086.2	5868.86	-2.47	1.86	20140819t191744_942500z
772	40408	0.595763889	40408	0.595763889	0.321	-05:00	1267.92	2735	5735.74	-2.96	1.19	20140819t191754_146500z
773	40408	0.596180556	40408	0.596180556	0.996	-05:00	671.6	3099.08	5641.33	-2.73	1.5	20140819t191830_853000z
774	40408	0.597233796	40408	0.597233796	0.387	-05:00	2087.81	3101.9	5804.03	-2.5	2.27	20140819t192001_211000z
775	40408	0.597268519	40408	0.597268519	0.753	-05:00	1707.87	3326.93	5642.95	-2.68	1.28	20140819t192004_621250z
776	40408	0.598263889	40408	0.598263889	0.511	-05:00	1053.88	3268.11	5611	-2.61	1.59	20140819t192130_376750z
777	40408	0.598877315	40408	0.598877315	0.56	-05:00	1407.82	3158.16	5662.64	-2.74	0.75	20140819t192223_440000z
778	40408	0.601423611	40408	0.601423611	0.283	-05:00	1647.8	3273.25	5721.11	-2.65	1.29	20140819t192603_026750z
779	40408	0.60537037	40408	0.60537037	0.366	-05:00	986.59	3103.25	5717.59	-2.58	0.78	20140819t193144_228500z
780	40408	0.605972222	40408	0.605972222	0.856	-05:00	1677.46	2321.84	5535.96	-3	2.2	20140819t193236_631250z
781	40408	0.608576389	40408	0.608576389	0.661	-05:00	1587.72	3621.72	5871.02	-2.68	0.78	20140819t193621_587500z
782	40408	0.61837963	40408	0.61837963	0.803	-05:00	1141.94	3077.12	5778.7	-2.76	1.4	20140819t195028_535250z
783	40408	0.61869213	40408	0.61869213	0.685	-05:00	1827.74	3454.13	5631.12	-2.48	1.11	20140819t195055_548000z
784	40408	0.620891204	40408	0.620891204	0.703	-05:00	2167.69	3301.67	5544.45	-2.61	1.28	20140819t195405_697500z
785	40408	0.625393519	40408	0.625393519	0.723	-05:00	1687.74	3307.8	5684.15	-2.63	1.18	20140819t200034_582750z
786	40408	0.625578704	40408	0.625578704	0.025	-05:00	1610.24	4000.55	5893.27	-2.01	3.02	20140819t200050_862750z
787	40408	0.628576389	40408	0.628576389	0.71	-05:00	1847.7	3375.19	5537.65	-2.54	2.55	20140819t200509_557250z
788	40408	0.632789352	40408	0.632789352	0.567	-05:00	1367.74	3313.41	5554.8	-2.6	2.36	20140819t201113_419250z
789	40408	0.638090278	40408	0.638090278	0.551	-05:00	1261.02	3246.21	5522.92	-2.73	1.27	20140819t201851_271750z
790	40408	0.641782407	40408	0.641782407	0.939	-05:00	1647.73	3404.68	5511.22	-2.61	0.95	20140819t202410_721000z
791	40408	0.644421296	40408	0.644421296	0.385	-05:00	1587.72	3440.58	5533.6	-2.61	1.69	20140819t202758_220250z
792	40408	0.649293981	40408	0.649293981	0.396	-05:00	1123.07	3301.83	5550.72	-2.59	2.17	20140819t203459_280250z
793	40408	0.651944444	40408	0.651944444	0.237	-05:00	1211.13	3308.47	5610.13	-2.63	2.18	20140819t203848_098250z
794	40408	0.653159722	40408	0.653159722	0.268	-05:00	1747.73	3489.31	5591.71	-2.85	1.97	20140819t204033_173000z
795	40408	0.654444444	40408	0.654444444	0.569	-05:00	1086.31	3385.58	5564.8	-2.7	1.32	20140819t204224_445250z
796	40408	0.656805556	40408	0.656805556	0.514	-05:00	1247.84	3254.47	5564.61	-2.92	1.54	20140819t204548_378000z
797	40408	0.658854167	40408	0.658854167	0.004	-05:00	861.48	3083.61	5611.63	-3.05	2.03	20140819t204845_880500z
798	40408	0.666238426	40408	0.666238426	0.117	-05:00	1178.4	2785.52	5809.87	-2.56	1.52	20140819t205923_011000z
799	40408	0.728564815	40408	0.728564815	0.016	-05:00	1658.06	2569.05	5552.13	-3.28	2.64	20140819t222908_815250z
800	40408	0.728773148	40408	0.728773148	0.73	-05:00	1325.43	2520.81	5549.51	-3.26	2.27	20140819t222926_541500z
801	40408	0.729259259	40408	0.729259259	0.64	-05:00	1901.82	2615.91	5621.88	-3.04	3.38	20140819t223008_446750z
802	40408	0.729641204	40408	0.729641204	0.28	-05:00	1624.32	4023.87	5907.54	-2.57	3.5	20140819t223041_141750z
803	40408	0.736064815	40408	0.736064815	0.082	-05:00	1707.74	2638.1	5643.75	-3.16	2.53	20140819t223956_886500z
804	40408	0.737881944	40408	0.737881944	0.046	-05:00	1027.82	3261.88	5907.72	-2.64	1.51	20140819t224233_941750z
805	40408	0.738206019	40408	0.738206019	0.419	-05:00	2057.77	3058.04	5794.7	-2.67	0.49	20140819t224301_285750z
806	40408	0.741863426	40408	0.741863426	0.293	-05:00	2021.71	3368.63	5554.79	-2.73	1.6	20140819t224817_160500z
807	40408	0.749212963	40408	0.749212963	0.066	-05:00	1575.34	3997.09	5903.76	-2.51	3.41	20140819t225852_924000z
808	40408	0.749548611	40408	0.749548611	0.19	-05:00	1607.81	2681.88	5520.17	-3.2	1.97	20140819t225921_006750z
809	40408	0.750613426	40408	0.750613426	0.985	-05:00	705.89	3342.61	5971.71	-2.9	1.55	20140819t230053_877250z
810	40408	0.75306713	40408	0.75306713	0.304	-05:00	1571.03	3279.73	5804.76	-2.69	2.57	20140819t230425_144750z
811	40408	0.753344907	40408	0.753344907	0.11	-05:00	128.86	2181.85	5926.45	-2.24	2.48	20140819t230449_950250z
812	40408	0.753402778	40408	0.753402778	0.708	-05:00	1185.49	3182.06	5931.41	-2.47	1.3	20140819t230454_545750z
813	40408	0.753553241	40408	0.753553241	0.173	-05:00	163.65	2346.17	5919.51	-2.48	3.24	20140819t230507_027250z
814	40408	0.753599537	40408	0.753599537	0.067	-05:00	787.78	3061.85	6053.76	-2.73	1.1	20140819t230511_919000z
815	40408	0.753634259	40408	0.753634259	0.864	-05:00	916.86	3076.28	5830.45	-2.64	1.94	20140819t230514_714500z
816	40408	0.753969907	40408	0.753969907	0.372	-05:00	928.55	3116.05	5828.53	-2.51	3.3	20140819t230543_226750z
817	40408	0.756770833	40408	0.756770833	0.158	-05:00	922.83	3084.82	5863.19	-2.63	1.29	20140819t230945_028750z
818	40408	0.757233796	40408	0.757233796	0.544	-05:00	1707.99	4079.55	5896.72	-2.24	3.54	20140819t231025_390500z
819	40408	0.757766204	40408	0.757766204	0.236	-05:00	667.75	2880.48	5883.43	-2.6	1.44	20140819t231111_104000z
820	40408	0.760555556	40408	0.760555556	0.101	-05:00	1409.27	2766.62	5877.98	-2.86	0.55	20140819t231512_929750z
821	40408	0.760856481	40408	0.760856481	0.504	-05:00	644.22	2604.8	5883.29	-2.68	1.21	20140819t231538_360000z
822	40408	0.760868056	40408	0.760868056	0.637	-05:00	844.55	2822.75	5855.87	-2.81	1.13	20140819t231539_491500z
823	40408	0.761898148	40408	0.761898148	0.089	-05:00	1467.86	2636.08	5499.58	-2.92	0.65	20140819t231708_677250z
824	40408	0.763206019	40408	0.763206019	0.218	-05:00	1601.15	2543.09	5718.3	-2.89	1.85	20140819t231901_813000z
825	40408	0.763611111	40408	0.763611111	0.731	-05:00	1187.7	2981.96	5867.68	-2.75	0.73	20140819t231936_608500z
826	40408	0.76400463	40408	0.76400463	0.007	-05:00	1699.87	3055.23	5881.01	-2.87	0.87	20140819t232010_885500z
827	40408	0.765752315	40408	0.765752315	0.374	-05:00	608.55	2941.88	5856.01	-2.67	1.69	20140819t232241_242750z
828	40408	0.766516204	40408	0.766516204	0.676	-05:00	1727.8	2633.64	5567.87	-3.14	3.19	20140819t232347_485000z
829	40408	0.766921296	40408	0.766921296	0.184	-05:00	1947.88	2681.96	5445.2	-3.01	2.03	20140819t232422_999000z
830	40408	0.76712963	40408	0.76712963	0.651	-05:00	739.42	2602.42	5882.67	-2.86	0.74	20140819t232440_506750z
831	40408	0.767303241	40408	0.767303241	0.019	-05:00	927.8	2901.86	5879.96	-2.79	1.26	20140819t232455_873000z
832	40408	0.767592593	40408	0.767592593	0.302	-05:00	1184.49	3023.38	5856.45	-2.81	0.9	20140819t232520_179750z
833	40408	0.767916667	40408	0.767916667	0.415	-05:00	1867.89	2561.95	5671.3	-3.12	3.17	20140819t232548_222250z
834	40408	0.767928241	40408	0.767928241	0.57	-05:00	929.42	2597.4	5868.37	-2.93	0.63	20140819t232549_404500z
835	40408	0.768125	40408	0.768125	0.783	-05:00	537.6	2532.53	5824.25	-2.71	1.13	20140819t232606_640250z
836	40408	0.76837963	40408	0.76837963	0.75	-05:00	798.7	2217.54	5890.75	-2.85	1.12	20140819t232628_605750z
837	40408	0.768587963	40408	0.768587963	0.551	-05:00	1350.63	2960.3	5851.57	-2.83	1.07	20140819t232646_393000z
838	40408	0.768773148	40408	0.768773148	0.492	-05:00	1047.68	3074.64	5869.87	-2.93	1.39	20140819t232702_349500z
839	40408	0.768831019	40408	0.768831019	0.958	-05:00	1331.49	2558.83	5683.36	-3.3	2.55	20140819t232707_752750z
840	40408	0.76931713	40408	0.76931713	0.688	-05:00	561.21	2121.89	5873.29	-2.8	1.24	20140819t232749_579250z
841	40408	0.769444444	40408	0.769444444	0.376	-05:00	1714.27	3034.84	5866.67	-2.89	0.69	20140819t232800_226000z
842	40408	0.770081019	40408	0.770081019	0.679	-05:00	1110.14	2981.85	5887.99	-2.79	0.68	20140819t232855_544250z
843	40408	0.770104167	40408	0.770104167	0.703	-05:00	2057.85	3238.92	5763.41	-2.59	3.36	20140819t232857_575250z
844	40408	0.770196759	40408	0.770196759	0.694	-05:00	1227.78	2797.63	5847.17	-2.84	0.92	20140819t232905_551000z
845	40408	0.771678241	40408	0.771678241	0.171	-05:00	927.75	2761.84	5888.74	-2.82	0.79	20140819t233113_049250z
846	40408	0.773020833	40408	0.773020833	0.393	-05:00	1271.74	2981.81	5924.34	-2.63	2.04	20140819t233309_227250z
847	40408	0.773252315	40408	0.773252315	0.463	-05:00	1047.71	2992.11	5865.84	-2.79	0.64	20140819t233329_316000z
848	40408	0.773888889	40408	0.773888889	0.243	-05:00	1095.5	2874.96	5860.86	-2.84	0.88	20140819t233424_107000z
849	40408	0.773935185	40408	0.773935185	0.8	-05:00	1087.69	2901.79	5862.09	-2.8	0.61	20140819t233428_679000z
850	40408	0.773981481	40408	0.773981481	0.283	-05:00	1144.29	2875.13	5846.53	-2.88	0.58	20140819t233432_137250z
851	40408	0.774027778	40408	0.774027778	0.703	-05:00	1447.73	2981.79	5861.63	-2.75	0.61	20140819t233436_573000z
852	40408	0.774247685	40408	0.774247685	0.324	-05:00	1087.84	2921.89	5858.2	-2.8	0.45	20140819t233455_175500z
853	40408	0.774421296	40408	0.774421296	0.879	-05:00	1127.72	3132.58	5884.48	-2.77	0.88	20140819t233510_742000z
854	40408	0.774502315	40408	0.774502315	0.583	-05:00	1027.71	2885.82	5872.21	-2.76	1.4	20140819t233517_423750z
855	40408	0.774583333	40408	0.774583333	0.225	-05:00	1147.78	2972.5	5834.88	-2.76	1	20140819t233524_070250z
856	40408	0.774641204	40408	0.774641204	0.191	-05:00	1347.9	2893.36	5851.34	-2.89	0.55	20140819t233529_050500z
857	40408	0.774768519	40408	0.774768519	0.962	-05:00	2147.75	2641.81	5868.41	-2.9	1.19	20140819t233540_831250z
858	40408	0.774791667	40408	0.774791667	0.09	-05:00	1087.78	2753.63	5866.43	-2.9	0.77	20140819t233542_930250z
859	40408	0.774907407	40408	0.774907407	0.805	-05:00	1627.75	2869.83	5864.86	-2.95	0.62	20140819t233552_666750z
860	40408	0.775150463	40408	0.775150463	0.253	-05:00	687.74	2761.83	5841.11	-2.79	1.06	20140819t233613_115500z
861	40408	0.775162037	40408	0.775162037	0.988	-05:00	1127.68	2861.77	5861.14	-2.93	0.72	20140819t233614_829250z
862	40408	0.775219907	40408	0.775219907	0.271	-05:00	1051.72	2789.01	5835.01	-2.65	0.87	20140819t233619_108250z
863	40408	0.775231481	40408	0.775231481	0.385	-05:00	1396.57	3078.31	5860.83	-2.66	0.78	20140819t233620_231250z
864	40408	0.775659722	40408	0.775659722	0.826	-05:00	1347.76	2831.13	5858.86	-2.69	0.5	20140819t233657_680500z
865	40408	0.77568287	40408	0.77568287	0.611	-05:00	1147.9	2901.94	5865.54	-2.74	0.58	20140819t233659_470750z
866	40408	0.775821759	40408	0.775821759	0.467	-05:00	1253.2	2817.87	5854.83	-2.8	0.79	20140819t233711_313500z
867	40408	0.776006944	40408	0.776006944	0.464	-05:00	1104.03	2827.87	5865.41	-2.79	0.84	20140819t233727_306250z
868	40408	0.776041667	40408	0.776041667	0.186	-05:00	987.69	2841.79	5865.55	-2.64	1.07	20140819t233730_019250z
869	40408	0.776053241	40408	0.776053241	0.825	-05:00	756.02	2478.6	5854.37	-2.78	0.63	20140819t233731_698750z
870	40408	0.776215278	40408	0.776215278	0.593	-05:00	1067.82	3021.88	5864.07	-2.66	1.18	20140819t233745_440750z
871	40408	0.77625	40408	0.77625	0.216	-05:00	1333.57	2844.08	5870.91	-2.87	0.67	20140819t233748_075000z
872	40408	0.776296296	40408	0.776296296	0.134	-05:00	1407.73	3061.8	5857.89	-2.76	0.74	20140819t233752_012750z
873	40408	0.776319444	40408	0.776319444	0.592	-05:00	1107.84	2823.48	5847.59	-2.52	0.99	20140819t233754_432000z
874	40408	0.776597222	40408	0.776597222	0.017	-05:00	1100.51	3033.64	5892.77	-2.78	0.88	20140819t233818_857500z
875	40408	0.776643519	40408	0.776643519	0.061	-05:00	1024.93	2776.61	5894.54	-2.78	0.77	20140819t233822_900250z
876	40408	0.776643519	40408	0.776643519	0.641	-05:00	992.61	2833.83	5870.66	-2.87	1.21	20140819t233822_514750z
877	40408	0.776655093	40408	0.776655093	0.977	-05:00	1284.08	3030.5	5862.08	-2.81	1.17	20140819t233823_826750z
878	40408	0.776666667	40408	0.776666667	0.203	-05:00	922.64	2686.97	5842.03	-2.79	0.82	20140819t233824_048500z
879	40408	0.776689815	40408	0.776689815	0.333	-05:00	1747.75	2939.94	5867.91	-2.79	0.68	20140819t233826_177500z
880	40408	0.776689815	40408	0.776689815	0.877	-05:00	1894.82	2849.52	5871.13	-2.73	0.73	20140819t233826_729250z
881	40408	0.776736111	40408	0.776736111	0.209	-05:00	1119.03	2891.72	5868.42	-2.67	0.94	20140819t233830_057500z
882	40408	0.777141204	40408	0.777141204	0.124	-05:00	603.71	2601.87	5855.7	-2.61	0.56	20140819t233905_979500z
883	40408	0.777407407	40408	0.777407407	0.301	-05:00	1698.62	4088.65	5916.58	-1.16	3.66	20140819t233928_183250z
884	40408	0.778414352	40408	0.778414352	0.627	-05:00	1027.84	2921.89	5859.91	-2.61	1.1	20140819t234055_478000z
885	40408	0.779409722	40408	0.779409722	0.555	-05:00	1192.59	2714.07	5867.46	-2.53	0.71	20140819t234221_385250z
886	40408	0.779884259	40408	0.779884259	0.145	-05:00	1974.02	3561.61	5823.87	-2.38	1.71	20140819t234302_022000z
887	40408	0.780416667	40408	0.780416667	0.84	-05:00	969.4	2567.79	5848.02	-2.62	0.95	20140819t234348_676000z
888	40408	0.780439815	40408	0.780439815	0.903	-05:00	887.63	2041.79	5848.02	-2.77	0.55	20140819t234350_765750z
889	40408	0.780462963	40408	0.780462963	0.762	-05:00	1308.64	2829.04	5868.52	-2.58	1.35	20140819t234352_597000z
890	40408	0.780706019	40408	0.780706019	0.471	-05:00	15.97	2192.51	5872.36	-2.13	2.51	20140819t234413_347250z
891	40408	0.780821759	40408	0.780821759	0.664	-05:00	277.15	2501.84	5874.55	-2.34	2.4	20140819t234423_531750z
892	40408	0.780902778	40408	0.780902778	0.441	-05:00	627.83	2661.86	5848.24	-2.73	0.63	20140819t234430_306500z
893	40408	0.780983796	40408	0.780983796	0.575	-05:00	1967.85	2821.93	5852.72	-2.78	0.56	20140819t234437_416500z
894	40408	0.781122685	40408	0.781122685	0.56	-05:00	1303.9	2971.19	5848.81	-2.57	1	20140819t234449_385500z
895	40408	0.78119213	40408	0.78119213	0.727	-05:00	905.1	3004.12	5863.78	-2.25	0.62	20140819t234455_559250z
896	40408	0.781215278	40408	0.781215278	0.58	-05:00	1658.58	3506.81	5872.25	-2.39	1.17	20140819t234457_431250z
897	40408	0.781643519	40408	0.781643519	0.626	-05:00	2127.8	2941.89	5859.84	-2.61	1.13	20140819t234534_480750z
898	40408	0.782731481	40408	0.782731481	0.302	-05:00	627.89	2841.89	5845.32	-2.4	1.22	20140819t234708_166000z
899	40408	0.78306713	40408	0.78306713	0.129	-05:00	1307.78	2716.22	5855.12	-2.66	0.66	20140819t234737_954750z
900	40408	0.783101852	40408	0.783101852	0.429	-05:00	1334.02	2766.65	5844.54	-2.81	0.7	20140819t234740_263000z
901	40408	0.783125	40408	0.783125	0.434	-05:00	1145.83	2788.41	5853.56	-2.59	0.97	20140819t234742_272250z
902	40408	0.783761574	40408	0.783761574	0.322	-05:00	912.59	2510.64	5886.32	-2.68	0.79	20140819t234837_157250z
903	40408	0.783773148	40408	0.783773148	0.549	-05:00	1554	2643.13	5855.67	-2.87	0.61	20140819t234838_365250z
904	40408	0.783784722	40408	0.783784722	0.993	-05:00	1027.87	3001.91	5780.16	-2.72	1.11	20140819t234839_841500z
905	40408	0.783877315	40408	0.783877315	0.408	-05:00	2254.81	2522.37	5891.28	-2.53	1.18	20140819t234847_250250z
906	40408	0.784050926	40408	0.784050926	0.685	-05:00	1207.66	2739.35	5848.89	-2.7	1.15	20140819t234902_500750z
907	40408	0.785243056	40408	0.785243056	0.714	-05:00	957.29	2670.59	5863.62	-2.66	1.36	20140819t235045_544750z
908	40408	0.78525463	40408	0.78525463	0.986	-05:00	1369.26	2840.59	5854.16	-2.66	0.95	20140819t235046_814000z
909	40408	0.785266204	40408	0.785266204	0.417	-05:00	887.85	2521.88	5862.36	-2.51	1.43	20140819t235047_243750z
910	40408	0.785497685	40408	0.785497685	0.715	-05:00	1061.44	2731.44	5865.16	-2.73	1.66	20140819t235107_553250z
911	40408	0.785520833	40408	0.785520833	0.903	-05:00	767.83	3141.87	5843.4	-2.35	1.77	20140819t235109_755750z
912	40408	0.785555556	40408	0.785555556	0.23	-05:00	560.2	2588.85	5817.87	-2.48	1.79	20140819t235112_085000z
913	40408	0.785578704	40408	0.785578704	0.579	-05:00	1146.27	2660.59	5856.54	-2.72	0.69	20140819t235114_409500z
914	40408	0.786018519	40408	0.786018519	0.719	-05:00	1267.86	3128.92	5845.79	-2.54	1.13	20140819t235152_572250z
915	40408	0.786284722	40408	0.786284722	0.881	-05:00	1823.24	3343.39	5834.64	-2.44	1.71	20140819t235215_738000z
916	40408	0.78724537	40408	0.78724537	0.063	-05:00	1043.5	2885.63	5853.23	-2.4	1.03	20140819t235338_890250z
917	40408	0.787326389	40408	0.787326389	0.965	-05:00	1347.9	2845.51	5850.92	-2.59	0.66	20140819t235345_782750z
918	40408	0.787800926	40408	0.787800926	0.643	-05:00	1131.09	2898.91	5870.45	-2.65	0.78	20140819t235426_470000z
919	40408	0.788564815	40408	0.788564815	0.495	-05:00	967.62	2321.77	5851.6	-2.63	1.1	20140819t235532_324750z
920	40408	0.788564815	40408	0.788564815	0.778	-05:00	1447.65	2765.03	5829.98	-2.66	1.34	20140819t235532_586750z
921	40408	0.788634259	40408	0.788634259	0.172	-05:00	939.31	2642.64	5857.03	-2.52	1.06	20140819t235538_004250z
922	40408	0.788680556	40408	0.788680556	0.35	-05:00	967.71	2882.76	5858	-2.76	0.92	20140819t235542_198250z
923	40408	0.789016204	40408	0.789016204	0.619	-05:00	1057.11	2767.1	5850.23	-2.55	1.02	20140819t235611_450500z
924	40408	0.789189815	40408	0.789189815	0.232	-05:00	1327.68	2824.57	5866.04	-2.9	0.94	20140819t235626_067500z
925	40408	0.789965278	40408	0.789965278	0.622	-05:00	885.97	2647.85	5891.42	-2.68	0.97	20140819t235733_479750z
926	40408	0.790532407	40408	0.790532407	0.162	-05:00	962.27	2473.49	5867.97	-2.77	1.16	20140819t235822_993750z
927	40408	0.790555556	40408	0.790555556	0.195	-05:00	1367.67	2862.09	5857.94	-2.85	1.31	20140819t235824_033250z
928	40408	0.790902778	40408	0.790902778	0.52	-05:00	1512.72	3341.79	5860.5	-2.66	1.69	20140819t235854_387500z
929	40408	0.790902778	40408	0.790902778	0.862	-05:00	1169.02	2815.76	5876.62	-2.9	1.19	20140819t235854_717750z
930	40408	0.7909375	40408	0.7909375	0.795	-05:00	2267.74	2621.8	5855.82	-2.61	1.1	20140819t235857_640000z
931	40408	0.790949074	40408	0.790949074	0.432	-05:00	907.93	2641.92	5865.6	-2.75	1.37	20140819t235858_278750z
932	40408	0.791006944	40408	0.791006944	0.192	-05:00	1013.53	2942.92	5864.36	-2.7	0.47	20140819t235903_071500z
933	40408	0.791099537	40408	0.791099537	0.647	-05:00	1272.47	2801.06	5862.61	-2.9	1.09	20140819t235911_480000z
934	40408	0.79125	40408	0.79125	0.107	-05:00	1827.87	2961.05	5882.46	-2.83	0.71	20140819t235924_949000z
935	40408	0.79130787	40408	0.79130787	0.79	-05:00	845.47	2478.05	5853.42	-2.75	0.76	20140819t235929_625000z
936	40408	0.791377315	40408	0.791377315	0.722	-05:00	496.37	2229.42	5866.13	-2.49	1.14	20140819t235935_595750z
937	40408	0.791516204	40408	0.791516204	0.27	-05:00	1147.83	3034.94	5827.44	-2.53	1.42	20140819t235947_119000z
938	40408	0.791956019	40408	0.791956019	0.937	-05:00	1303.11	2688.69	5861.41	-2.88	0.68	20140820t000025_766750z
939	40408	0.792662037	40408	0.792662037	0.829	-05:00	880.3	2566.69	5886.82	-2.84	0.72	20140820t000126_695250z
940	40408	0.7934375	40408	0.7934375	0.092	-05:00	1847.75	2501.82	5499.82	-2.96	1.21	20140820t000233_885000z
941	40408	0.795219907	40408	0.795219907	0.942	-05:00	1469.96	3919.71	6095.66	-2.74	2.48	20140820t000507_865250z
942	40408	0.795335648	40408	0.795335648	0.968	-05:00	779.86	2895.45	5861.12	-2.77	1.34	20140820t000517_828250z
943	40408	0.795451389	40408	0.795451389	0.351	-05:00	1033.59	2521.77	5847.42	-2.9	1.04	20140820t000527_176000z
944	40408	0.799606481	40408	0.799606481	0.509	-05:00	1787.7	2601.77	5644.34	-3.08	1.26	20140820t001126_304500z
945	40408	0.801851852	40408	0.801851852	0.516	-05:00	1685.25	4064.56	5899.74	-1.89	3.94	20140820t001440_360500z
946	40408	0.802291667	40408	0.802291667	0.48	-05:00	1160.63	2472.6	5572.1	-3.1	1.63	20140820t001518_300000z
947	40408	0.804872685	40408	0.804872685	0.765	-05:00	867.84	3001.88	5835.97	-2.74	1.57	20140820t001901_613500z
